sid,tid,tix,bid,bix,study_task,current_task,prime_identity,prime_part_of_speech,prime_valence,target_identity,target_part_of_speech,target_valence,target_onset,response,response_time,error,response_window_start,response_window_end,n_target
17,1455,35,34,12,valence_classification,color_matching,schleim,noun,negative,ehrlich,adjective,positive,0.4532,match,0.4563,0,0.3726,0.5083,52.15754048568341
17,1456,36,34,12,valence_classification,color_matching,leiche,noun,negative,schön,adjective,positive,0.4503,nonmatch,0.4759,0,0.3725,0.5082,52.146230595679796
17,1457,37,34,12,valence_classification,color_matching,spaß,noun,positive,schlecht,adjective,negative,0.4535,match,0.4816,0,0.3724,0.5081,52.134826798765104
17,1458,38,34,12,valence_classification,color_matching,lustig,adjective,positive,liebe,noun,positive,0.4506,nonmatch,0.5442,0,0.3723,0.508,52.123318509577416
17,1459,39,34,12,valence_classification,color_matching,gierig,adjective,negative,spaß,noun,positive,0.4503,match,0.3839,0,0.3722,0.5079,52.11169497541656
17,1460,40,34,12,valence_classification,color_matching,liebe,noun,positive,gütig,adjective,positive,0.4503,match,0.2562,0,0.3721,0.5079,52.099945258190665
17,1461,41,34,12,valence_classification,color_matching,spaß,noun,positive,schleim,noun,negative,0.4504,nonmatch,0.3823,0,0.3721,0.5078,52.08805821595795
17,1462,42,34,12,valence_classification,color_matching,ehrlich,adjective,positive,glück,noun,positive,0.4503,nonmatch,0.3624,0,0.372,0.5077,52.076022484019354
17,1463,43,34,12,valence_classification,color_matching,schön,adjective,positive,entführung,noun,negative,0.4503,match,0.3538,0,0.3719,0.5076,52.063826455516036
17,1464,44,34,12,valence_classification,color_matching,entführung,noun,negative,launisch,adjective,negative,0.4503,match,0.4415,0,0.3718,0.5075,52.05145826148413
17,1465,45,34,12,valence_classification,color_matching,einfall,noun,positive,gift,noun,negative,0.4503,nonmatch,0.3893,0,0.3717,0.5074,52.038905750318754
17,1466,46,34,12,valence_classification,color_matching,entführung,noun,negative,schleim,noun,negative,0.4503,match,0.6019,0,0.3716,0.5073,52.026156466596525
17,1467,47,34,12,valence_classification,color_matching,leiche,noun,negative,gierig,adjective,negative,0.4504,match,0.3575,0,0.3715,0.5072,52.013197629204846
17,1468,48,34,12,valence_classification,color_matching,liebe,noun,positive,leiche,noun,negative,0.4547,match,0.4822,0,0.3714,0.5071,52.00001610872419
17,1469,49,34,12,valence_classification,color_matching,launisch,adjective,negative,lustig,adjective,positive,0.4503,match,0.5462,0,0.3713,0.507,51.98659840400732
17,1470,50,34,12,valence_classification,color_matching,eitel,adjective,negative,schleim,noun,negative,0.4503,match,0.339,0,0.3712,0.5069,51.972930617897624
17,1471,51,34,12,valence_classification,color_matching,gütig,adjective,positive,ehrlich,adjective,positive,0.4532,nonmatch,0.4316,0,0.3711,0.5068,51.95899843202612
17,1472,52,34,12,valence_classification,color_matching,liebe,noun,positive,eitel,adjective,negative,0.4503,nonmatch,0.4143,0,0.371,0.5067,51.9447870806239
17,1473,53,34,12,valence_classification,color_matching,launisch,adjective,negative,liebe,noun,positive,0.4503,nonmatch,0.4658,0,0.3709,0.5067,51.931357972335384
17,1474,54,34,12,valence_classification,color_matching,gift,noun,negative,leiche,noun,negative,0.4503,match,0.3837,0,0.3709,0.5066,51.91996502474959
17,1475,55,34,12,valence_classification,color_matching,eitel,adjective,negative,einfall,noun,positive,0.4503,nonmatch,0.3822,0,0.3708,0.5065,51.908741099315954
17,1476,56,34,12,valence_classification,color_matching,einfall,noun,positive,launisch,adjective,negative,0.4503,match,0.4273,0,0.3707,0.5064,51.897675620648286
17,1477,57,34,12,valence_classification,color_matching,gierig,adjective,negative,eitel,adjective,negative,0.4503,nonmatch,0.4288,0,0.3706,0.5063,51.88675827796283
17,1478,58,34,12,valence_classification,color_matching,schön,adjective,positive,spaß,noun,positive,0.4503,match,0.3893,0,0.3705,0.5063,51.875979006764794
17,1479,59,34,12,valence_classification,color_matching,schleim,noun,negative,gift,noun,negative,0.4503,nonmatch,0.3965,0,0.3705,0.5062,51.86532797119385
17,1480,60,34,12,valence_classification,color_matching,schleim,noun,negative,schlecht,adjective,negative,0.4503,nonmatch,0.3679,0,0.3704,0.5061,51.854795546979986
17,1481,61,34,12,valence_classification,color_matching,schlecht,adjective,negative,glück,noun,positive,0.4503,match,0.4609,0,0.3703,0.506,51.84437230496326
17,1482,62,34,12,valence_classification,color_matching,lustig,adjective,positive,launisch,adjective,negative,0.4503,match,0.3822,0,0.3702,0.506,51.83404899513296
17,1483,63,34,12,valence_classification,color_matching,liebe,noun,positive,spaß,noun,positive,0.4503,nonmatch,0.5467,0,0.3702,0.5059,51.82381653114396
17,1484,64,34,12,valence_classification,color_matching,gütig,adjective,positive,schlecht,adjective,negative,0.4503,nonmatch,0.3388,0,0.3701,0.5058,51.813665975269366
17,1485,1,35,13,valence_classification,color_matching,glück,noun,positive,schön,adjective,positive,0.4503,match,0.5095,0,0.37,0.5057,51.80358852375063
17,1486,2,35,13,valence_classification,color_matching,launisch,adjective,negative,einfall,noun,positive,0.4503,match,0.4894,0,0.37,0.5057,51.79357549250782
17,1487,3,35,13,valence_classification,color_matching,eitel,adjective,negative,schlecht,adjective,negative,0.4503,match,0.3332,0,0.3699,0.5056,51.783618303173306
17,1488,4,35,13,valence_classification,color_matching,eitel,adjective,negative,schön,adjective,positive,0.4503,match,0.3788,0,0.3698,0.5055,51.77370846941474
17,1489,5,35,13,valence_classification,color_matching,einfall,noun,positive,eitel,adjective,negative,0.4503,match,0.3316,0,0.3697,0.5055,51.7638375835128
17,1490,6,35,13,valence_classification,color_matching,launisch,adjective,negative,schleim,noun,negative,0.4503,nonmatch,0.3689,0,0.3697,0.5054,51.75399730316142
17,1491,7,35,13,valence_classification,color_matching,schön,adjective,positive,glück,noun,positive,0.4534,match,0.4694,0,0.3696,0.5053,51.74417933845822
17,1492,8,35,13,valence_classification,color_matching,eitel,adjective,negative,entführung,noun,negative,0.4503,match,0.3822,0,0.3695,0.5052,51.73437543905419
17,1493,9,35,13,valence_classification,color_matching,launisch,adjective,negative,eitel,adjective,negative,0.4503,match,0.4714,0,0.3695,0.5052,51.72457738143209
17,1494,10,35,13,valence_classification,color_matching,einfall,noun,positive,ehrlich,adjective,positive,0.4503,nonmatch,0.3259,0,0.3694,0.5051,51.714776956283494
17,1495,11,35,13,valence_classification,color_matching,schön,adjective,positive,ehrlich,adjective,positive,0.4503,nonmatch,0.3965,0,0.3693,0.505,51.704965955955416
17,1496,12,35,13,valence_classification,color_matching,gütig,adjective,positive,leiche,noun,negative,0.4507,nonmatch,0.3459,0,0.3693,0.505,51.69513616193698
17,1497,13,35,13,valence_classification,color_matching,liebe,noun,positive,gütig,adjective,positive,0.4503,nonmatch,0.4036,0,0.3692,0.5049,51.685279332357766
17,1498,14,35,13,valence_classification,color_matching,ehrlich,adjective,positive,einfall,noun,positive,0.4503,nonmatch,0.4108,0,0.3691,0.5048,51.67538718946915
17,1499,15,35,13,valence_classification,color_matching,ehrlich,adjective,positive,schleim,noun,negative,0.4503,match,0.4364,0,0.369,0.5048,51.665520112083534
17,1500,16,35,13,valence_classification,color_matching,gierig,adjective,negative,lustig,adjective,positive,0.4503,nonmatch,0.4321,0,0.369,0.5047,51.65559979198375
17,1501,17,35,13,valence_classification,color_matching,einfall,noun,positive,leiche,noun,negative,0.4531,nonmatch,0.3624,1,0.3689,0.5046,51.645617924079346
17,1502,18,35,13,valence_classification,color_matching,glück,noun,positive,einfall,noun,positive,0.4503,match,0.4108,0,0.3691,0.5048,51.67368763216081
17,1503,19,35,13,valence_classification,color_matching,liebe,noun,positive,launisch,adjective,negative,0.4503,nonmatch,0.3711,1,0.369,0.5047,51.66385495254535
17,1504,20,35,13,valence_classification,color_matching,entführung,noun,negative,leiche,noun,negative,0.4503,nonmatch,0.4681,0,0.3692,0.5049,51.691464410120794
17,1505,21,35,13,valence_classification,color_matching,entführung,noun,negative,glück,noun,positive,0.4503,match,0.4966,0,0.3692,0.5049,51.681683090688864
17,1506,22,35,13,valence_classification,color_matching,spaß,noun,positive,schleim,noun,negative,0.4503,match,0.42,0,0.3691,0.5048,51.67186381961276
17,1507,23,35,13,valence_classification,color_matching,spaß,noun,positive,lustig,adjective,positive,0.4503,match,0.3173,0,0.369,0.5047,51.662066282953056
17,1508,24,35,13,valence_classification,color_matching,leiche,noun,negative,einfall,noun,positive,0.4503,nonmatch,0.4115,0,0.3689,0.5047,51.652213150880655
17,1509,25,35,13,valence_classification,color_matching,gift,noun,negative,ehrlich,adjective,positive,0.4504,match,0.3832,0,0.3689,0.5046,51.642296222475906
17,1510,26,35,13,valence_classification,color_matching,liebe,noun,positive,spaß,noun,positive,0.4503,nonmatch,0.2815,1,0.3688,0.5045,51.6323072039311
17,1511,27,35,13,valence_classification,color_matching,entführung,noun,negative,eitel,adjective,negative,0.4503,match,0.6007,0,0.369,0.5047,51.66042635121431
17,1512,28,35,13,valence_classification,color_matching,schlecht,adjective,negative,gierig,adjective,negative,0.4503,nonmatch,0.3602,0,0.3689,0.5046,51.65060548891235
17,1513,29,35,13,valence_classification,color_matching,schön,adjective,positive,gift,noun,negative,0.4503,nonmatch,0.418,1,0.3689,0.5046,51.6407197806572
17,1514,30,35,13,valence_classification,color_matching,gierig,adjective,negative,glück,noun,positive,0.4503,nonmatch,0.6477,0,0.3691,0.5048,51.668529659393656
17,1515,31,35,13,valence_classification,color_matching,ehrlich,adjective,positive,schlecht,adjective,negative,0.4503,nonmatch,0.4499,0,0.369,0.5047,51.65879837405932
17,1516,32,35,13,valence_classification,color_matching,liebe,noun,positive,entführung,noun,negative,0.4503,nonmatch,0.3759,0,0.3689,0.5046,51.64900931027597
17,1517,33,35,13,valence_classification,color_matching,ehrlich,adjective,positive,gütig,adjective,positive,0.4503,match,0.5191,0,0.3689,0.5046,51.63915436592997
17,1518,34,35,13,valence_classification,color_matching,gütig,adjective,positive,liebe,noun,positive,0.4503,nonmatch,0.4036,0,0.3688,0.5045,51.62922534365699
17,1519,35,35,13,valence_classification,color_matching,glück,noun,positive,gierig,adjective,negative,0.4503,nonmatch,0.4214,0,0.3687,0.5044,51.61921393863162
17,1520,36,35,13,valence_classification,color_matching,schleim,noun,negative,gütig,adjective,positive,0.4536,nonmatch,0.4251,0,0.3686,0.5044,51.609111726147994
17,1521,37,35,13,valence_classification,color_matching,launisch,adjective,negative,ehrlich,adjective,positive,0.4503,nonmatch,0.336,0,0.3686,0.5043,51.59891014896391
17,1522,38,35,13,valence_classification,color_matching,schleim,noun,negative,gift,noun,negative,0.4503,nonmatch,0.3413,1,0.3685,0.5042,51.588600504381
17,1523,39,35,13,valence_classification,color_matching,lustig,adjective,positive,entführung,noun,negative,0.4503,nonmatch,0.4193,0,0.3687,0.5044,51.617717150073574
17,1524,40,35,13,valence_classification,color_matching,leiche,noun,negative,launisch,adjective,negative,0.4503,nonmatch,0.3827,0,0.3686,0.5043,51.60764247060115
17,1525,41,35,13,valence_classification,color_matching,gierig,adjective,negative,leiche,noun,negative,0.4503,match,0.3353,1,0.3686,0.5043,51.597467588825744
17,1526,42,35,13,valence_classification,color_matching,schleim,noun,negative,schlecht,adjective,negative,0.4503,nonmatch,0.375,0,0.3688,0.5045,51.62618522274533
17,1527,43,35,13,valence_classification,color_matching,einfall,noun,positive,liebe,noun,positive,0.4503,match,0.3911,1,0.3687,0.5044,51.61623023158057
17,1528,44,35,13,valence_classification,color_matching,schlecht,adjective,negative,gift,noun,negative,0.4503,match,0.4537,0,0.3689,0.5046,51.64428804275063
17,1529,45,35,13,valence_classification,color_matching,gift,noun,negative,gierig,adjective,negative,0.4503,match,0.3506,0,0.3688,0.5045,51.634522722134726
17,1530,46,35,13,valence_classification,color_matching,glück,noun,positive,gift,noun,negative,0.4503,nonmatch,0.5094,0,0.3687,0.5045,51.624680445484294
17,1531,47,35,13,valence_classification,color_matching,lustig,adjective,positive,schön,adjective,positive,0.4503,match,0.4479,0,0.3687,0.5044,51.61475304364092
17,1532,48,35,13,valence_classification,color_matching,eitel,adjective,negative,liebe,noun,positive,0.4503,nonmatch,0.4221,1,0.3686,0.5043,51.60473222488896
17,1533,49,35,13,valence_classification,color_matching,gift,noun,negative,spaß,noun,positive,0.4503,match,0.3995,0,0.3688,0.5045,51.632999867026655
17,1534,50,35,13,valence_classification,color_matching,gierig,adjective,negative,launisch,adjective,negative,0.4526,nonmatch,0.4202,0,0.3687,0.5045,51.62318566522025
17,1535,51,35,13,valence_classification,color_matching,leiche,noun,negative,lustig,adjective,positive,0.4548,nonmatch,0.5494,0,0.3687,0.5044,51.61328544910564
17,1536,52,35,13,valence_classification,color_matching,spaß,noun,positive,glück,noun,positive,0.4503,nonmatch,0.4902,0,0.3686,0.5043,51.603290969861526
17,1537,53,35,13,valence_classification,color_matching,gift,noun,negative,schleim,noun,negative,0.4503,nonmatch,0.4776,0,0.3685,0.5042,51.59319384302785
17,1538,54,35,13,valence_classification,color_matching,schlecht,adjective,negative,gütig,adjective,positive,0.4503,nonmatch,0.1997,1,0.3684,0.5042,51.582985536001324
17,1539,55,35,13,valence_classification,color_matching,gütig,adjective,positive,lustig,adjective,positive,0.4503,nonmatch,0.414,0,0.3687,0.5044,51.611827313138335
17,1540,56,35,13,valence_classification,color_matching,schön,adjective,positive,gierig,adjective,negative,0.4503,match,0.2904,0,0.3686,0.5043,51.60185878717427
17,1541,57,35,13,valence_classification,color_matching,entführung,noun,negative,schön,adjective,positive,0.4504,match,0.5029,0,0.3685,0.5042,51.59178682028298
17,1542,58,35,13,valence_classification,color_matching,schleim,noun,negative,liebe,noun,positive,0.4503,nonmatch,0.3646,0,0.3684,0.5042,51.58160292071664
17,1543,59,35,13,valence_classification,color_matching,schlecht,adjective,negative,spaß,noun,positive,0.4503,nonmatch,0.4424,0,0.3684,0.5041,51.57129843526141
17,1544,60,35,13,valence_classification,color_matching,gütig,adjective,positive,launisch,adjective,negative,0.4583,nonmatch,0.4147,0,0.3683,0.504,51.56086453621485
17,1545,61,35,13,valence_classification,color_matching,spaß,noun,positive,schlecht,adjective,negative,0.4503,nonmatch,0.4481,0,0.3682,0.5039,51.5502922080132
17,1546,62,35,13,valence_classification,color_matching,lustig,adjective,positive,eitel,adjective,negative,0.4503,match,0.4394,0,0.3681,0.5039,51.53957223347934
17,1547,63,35,13,valence_classification,color_matching,lustig,adjective,positive,spaß,noun,positive,0.4503,nonmatch,0.3562,1,0.3681,0.5038,51.52869517966165
17,1548,64,35,13,valence_classification,color_matching,leiche,noun,negative,entführung,noun,negative,0.4503,match,0.4824,0,0.3683,0.504,51.55953616107734
17,1549,1,36,14,valence_classification,color_matching,gütig,adjective,positive,schleim,noun,negative,0.4503,nonmatch,0.4753,0,0.3682,0.5039,51.54898588899287
17,1550,2,36,14,valence_classification,color_matching,gütig,adjective,positive,schlecht,adjective,negative,0.4503,match,0.4056,0,0.3681,0.5038,51.53828738472325
17,1551,3,36,14,valence_classification,color_matching,liebe,noun,positive,gütig,adjective,positive,0.4503,match,0.2822,0,0.3681,0.5038,51.527431253967016
17,1552,4,36,14,valence_classification,color_matching,schleim,noun,negative,schlecht,adjective,negative,0.4503,match,0.3289,0,0.368,0.5037,51.51640787202921
17,1553,5,36,14,valence_classification,color_matching,schlecht,adjective,negative,schön,adjective,positive,0.4503,nonmatch,0.3679,0,0.3679,0.5036,51.50520736884946
17,1554,6,36,14,valence_classification,color_matching,ehrlich,adjective,positive,gütig,adjective,positive,0.4503,nonmatch,0.2823,0,0.3678,0.5035,51.493819613526526
17,1555,7,36,14,valence_classification,color_matching,lustig,adjective,positive,gierig,adjective,negative,0.4503,nonmatch,0.3702,0,0.3677,0.5034,51.48223419830588
17,1556,8,36,14,valence_classification,color_matching,einfall,noun,positive,eitel,adjective,negative,0.4503,nonmatch,0.4323,0,0.3676,0.5034,51.47044042199479
17,1557,9,36,14,valence_classification,color_matching,schleim,noun,negative,gift,noun,negative,0.4532,nonmatch,0.318,0,0.3676,0.5033,51.45842727276786
17,1558,10,36,14,valence_classification,color_matching,gift,noun,negative,spaß,noun,positive,0.4503,match,0.3821,0,0.3675,0.5032,51.44618341032541
17,1559,11,36,14,valence_classification,color_matching,spaß,noun,positive,ehrlich,adjective,positive,0.4543,match,0.3965,0,0.3674,0.5031,51.43369714736433
17,1560,12,36,14,valence_classification,color_matching,gütig,adjective,positive,einfall,noun,positive,0.4503,nonmatch,0.418,0,0.3673,0.503,51.42095643031987
17,1561,13,36,14,valence_classification,color_matching,schön,adjective,positive,eitel,adjective,negative,0.4503,nonmatch,0.4926,0,0.3672,0.5029,51.410365000775585
17,1562,14,36,14,valence_classification,color_matching,lustig,adjective,positive,spaß,noun,positive,0.4503,nonmatch,0.4357,1,0.3671,0.5029,51.40042926602508
17,1563,15,36,14,valence_classification,color_matching,schleim,noun,negative,liebe,noun,positive,0.4503,match,0.3694,0,0.3674,0.5031,51.432589687755126
17,1564,16,36,14,valence_classification,color_matching,liebe,noun,positive,glück,noun,positive,0.4532,match,0.3257,0,0.3673,0.503,51.41986646009029
17,1565,17,36,14,valence_classification,color_matching,leiche,noun,negative,gierig,adjective,negative,0.4503,nonmatch,0.4752,0,0.3672,0.5029,51.40955348289367
17,1566,18,36,14,valence_classification,color_matching,leiche,noun,negative,schleim,noun,negative,0.4503,nonmatch,0.4214,1,0.3671,0.5029,51.399665438678625
17,1567,19,36,14,valence_classification,color_matching,gütig,adjective,positive,schön,adjective,positive,0.4503,nonmatch,0.5716,0,0.3674,0.5031,51.43148626902842
17,1568,20,36,14,valence_classification,color_matching,liebe,noun,positive,gierig,adjective,negative,0.4503,match,0.3679,0,0.3673,0.503,51.418780254647665
17,1569,21,36,14,valence_classification,color_matching,glück,noun,positive,spaß,noun,positive,0.4583,match,0.5105,0,0.3672,0.5029,51.40874787377466
17,1570,22,36,14,valence_classification,color_matching,schleim,noun,negative,lustig,adjective,positive,0.4503,match,0.3901,0,0.3671,0.5028,51.398907114026244
17,1571,23,36,14,valence_classification,color_matching,ehrlich,adjective,positive,liebe,noun,positive,0.4503,match,0.3102,0,0.3671,0.5028,51.38921109501501
17,1572,24,36,14,valence_classification,color_matching,gierig,adjective,negative,lustig,adjective,positive,0.4503,nonmatch,0.3769,0,0.367,0.5027,51.37965171618761
17,1573,25,36,14,valence_classification,color_matching,leiche,noun,negative,glück,noun,positive,0.4533,nonmatch,0.4537,0,0.3669,0.5026,51.37022107318311
17,1574,26,36,14,valence_classification,color_matching,spaß,noun,positive,launisch,adjective,negative,0.4503,match,0.303,0,0.3669,0.5026,51.360911445592485
17,1575,27,36,14,valence_classification,color_matching,gift,noun,negative,eitel,adjective,negative,0.4503,match,0.4252,0,0.3668,0.5025,51.35171528514055
17,1576,28,36,14,valence_classification,color_matching,lustig,adjective,positive,ehrlich,adjective,positive,0.4503,match,0.4042,0,0.3667,0.5024,51.3426252042617
17,1577,29,36,14,valence_classification,color_matching,glück,noun,positive,leiche,noun,negative,0.4503,match,0.4353,0,0.3667,0.5024,51.3336339650426
17,1578,30,36,14,valence_classification,color_matching,ehrlich,adjective,positive,gift,noun,negative,0.4532,match,0.485,0,0.3666,0.5023,51.32473446850551
17,1579,31,36,14,valence_classification,color_matching,glück,noun,positive,schlecht,adjective,negative,0.4534,nonmatch,0.3055,0,0.3665,0.5023,51.31591974420751
17,1580,32,36,14,valence_classification,color_matching,eitel,adjective,negative,gift,noun,negative,0.4503,match,0.5241,0,0.3665,0.5022,51.30718294013183
17,1581,33,36,14,valence_classification,color_matching,gierig,adjective,negative,spaß,noun,positive,0.4503,match,0.4789,0,0.3664,0.5021,51.298517312848
17,1582,34,36,14,valence_classification,color_matching,einfall,noun,positive,liebe,noun,positive,0.4532,nonmatch,0.4202,0,0.3664,0.5021,51.2899162179193
17,1583,35,36,14,valence_classification,color_matching,spaß,noun,positive,einfall,noun,positive,0.4503,nonmatch,0.4211,0,0.3663,0.502,51.281373100535426
17,1584,36,36,14,valence_classification,color_matching,schlecht,adjective,negative,einfall,noun,positive,0.4503,nonmatch,0.383,0,0.3662,0.5019,51.27288148635063
17,1585,37,36,14,valence_classification,color_matching,launisch,adjective,negative,schleim,noun,negative,0.4503,nonmatch,0.3245,0,0.3662,0.5019,51.264434972506685
17,1586,38,36,14,valence_classification,color_matching,entführung,noun,negative,launisch,adjective,negative,0.4503,nonmatch,0.4537,0,0.3661,0.5018,51.25602721882198
17,1587,39,36,14,valence_classification,color_matching,einfall,noun,positive,lustig,adjective,positive,0.4503,nonmatch,0.44,0,0.3661,0.5018,51.247651939127316
17,1588,40,36,14,valence_classification,color_matching,spaß,noun,positive,gift,noun,negative,0.4503,nonmatch,0.4142,0,0.366,0.5017,51.23930289273082
17,1589,41,36,14,valence_classification,color_matching,schlecht,adjective,negative,gierig,adjective,negative,0.4503,match,0.371,0,0.3659,0.5016,51.23097387599354
17,1590,42,36,14,valence_classification,color_matching,ehrlich,adjective,positive,launisch,adjective,negative,0.4503,match,0.3822,0,0.3659,0.5016,51.222658713998506
17,1591,43,36,14,valence_classification,color_matching,schön,adjective,positive,entführung,noun,negative,0.4503,nonmatch,0.39,1,0.3658,0.5015,51.21435125229622
17,1592,44,36,14,valence_classification,color_matching,gift,noun,negative,gütig,adjective,positive,0.4503,match,0.4427,0,0.366,0.5017,51.239271827922956
17,1593,45,36,14,valence_classification,color_matching,schön,adjective,positive,lustig,adjective,positive,0.4503,match,0.4906,0,0.3659,0.5016,51.23097967151383
17,1594,46,36,14,valence_classification,color_matching,lustig,adjective,positive,leiche,noun,negative,0.4532,nonmatch,0.4967,0,0.3659,0.5016,51.222701369479445
17,1595,47,36,14,valence_classification,color_matching,schlecht,adjective,negative,leiche,noun,negative,0.4503,nonmatch,0.5256,0,0.3658,0.5015,51.214430816191005
17,1596,48,36,14,valence_classification,color_matching,glück,noun,positive,schön,adjective,positive,0.4503,nonmatch,0.3928,0,0.3658,0.5015,51.206161918301135
17,1597,49,36,14,valence_classification,color_matching,launisch,adjective,negative,eitel,adjective,negative,0.4503,match,0.379,0,0.3657,0.5014,51.19788858668905
17,1598,50,36,14,valence_classification,color_matching,gierig,adjective,negative,schlecht,adjective,negative,0.4503,nonmatch,0.4058,0,0.3656,0.5014,51.1896047284319
17,1599,51,36,14,valence_classification,color_matching,gierig,adjective,negative,entführung,noun,negative,0.4504,match,0.4394,0,0.3656,0.5013,51.181304238786744
17,1600,52,36,14,valence_classification,color_matching,eitel,adjective,negative,liebe,noun,positive,0.4504,match,0.2887,0,0.3655,0.5012,51.17298099316652
17,1601,53,36,14,valence_classification,color_matching,entführung,noun,negative,leiche,noun,negative,0.4503,match,0.4251,0,0.3655,0.5012,51.1646288390949
17,1602,54,36,14,valence_classification,color_matching,leiche,noun,negative,schön,adjective,positive,0.4503,nonmatch,0.4344,0,0.3654,0.5011,51.15624158812359
17,1603,55,36,14,valence_classification,color_matching,entführung,noun,negative,ehrlich,adjective,positive,0.4503,nonmatch,0.4538,0,0.3653,0.5011,51.14787101979251
17,1604,56,36,14,valence_classification,color_matching,einfall,noun,positive,entführung,noun,negative,0.4503,nonmatch,0.4485,0,0.3653,0.501,51.13945205607861
17,1605,57,36,14,valence_classification,color_matching,eitel,adjective,negative,launisch,adjective,negative,0.4503,match,0.3987,1,0.3652,0.5009,51.130978467805726
17,1606,58,36,14,valence_classification,color_matching,entführung,noun,negative,einfall,noun,positive,0.4503,nonmatch,0.4274,0,0.3654,0.5011,51.154809864592416
17,1607,59,36,14,valence_classification,color_matching,launisch,adjective,negative,gütig,adjective,positive,0.4659,match,0.3635,0,0.3653,0.501,51.14646334969732
17,1608,60,36,14,valence_classification,color_matching,eitel,adjective,negative,ehrlich,adjective,positive,0.4503,match,0.5384,0,0.3653,0.501,51.138067595854395
17,1609,61,36,14,valence_classification,color_matching,gift,noun,negative,entführung,noun,negative,0.4503,nonmatch,0.4344,0,0.3652,0.5009,51.129616405166544
17,1610,62,36,14,valence_classification,color_matching,schön,adjective,positive,glück,noun,positive,0.4503,nonmatch,0.3918,0,0.3652,0.5009,51.121103507984266
17,1611,63,36,14,valence_classification,color_matching,launisch,adjective,negative,glück,noun,positive,0.4503,nonmatch,0.4194,0,0.3651,0.5008,51.112522554686116
17,1612,64,36,14,valence_classification,color_matching,liebe,noun,positive,schleim,noun,negative,0.4503,match,0.4609,0,0.365,0.5007,51.10386710731804
